Algorithm,Size,Type,Time (nanoseconds),,,,,,,,,
WhileNeeded,100,String,127685,,,,,,,,,
WhileNeeded,100,String,126605,,,,,,,,,
WhileNeeded,100,String,128404,,,,,,,,,
WhileNeeded,100,String,128541,,,,,,,,,
WhileNeeded,100,String,126760,,,,,,,,,
WhileNeeded,100,String,134955,,,,,,,,,
WhileNeeded,100,String,128025,,,,,,,,,
WhileNeeded,100,String,126330,,,,,,,,,
WhileNeeded,100,String,126925,,,,,,,,,
WhileNeeded,100,String,126980,,,,,,,,,
WhileNeeded,100,String,127125,,,,,,,,,
WhileNeeded,100,String,127276,,,,,,,,,
WhileNeeded,100,String,127968,,,,,,,,,
WhileNeeded,100,String,127539,,,,,,,,,
WhileNeeded,100,String,127208,,,,,,,,,
WhileNeeded,100,String,128954,,,,,,,,,
WhileNeeded,100,String,128321,,,,,,,,,
WhileNeeded,100,String,126999,,,,,,,,,
WhileNeeded,100,String,126151,,,,,,,,,
WhileNeeded,100,String,126661,,,,,,,,,
WhileNeeded,100,String,126823,,,,,,,,,
WhileNeeded,100,String,127766,,,,,,,,,
WhileNeeded,100,String,127311,,,,,,,,,
WhileNeeded,100,String,127236,,,,,,,,,
WhileNeeded,100,String,126835,,,,,,,,,
WhileNeeded,100,String,126646,,,,,,,,,
WhileNeeded,100,String,128677,,,,,,,,,
WhileNeeded,100,String,130472,,,,,,,,,
WhileNeeded,100,String,133950,,,,,,,,,
WhileNeeded,100,String,122777,,,,,,,,,
WhileNeeded,100,String,122161,,,,,,,,,
WhileNeeded,100,String,121718,,,,,,,,,
WhileNeeded,100,String,121972,,,,,,,,,
WhileNeeded,100,String,121714,,,,,,,,,
PassPerItem,1000,String,136607210,,,,,,,,,
PassPerItem,1000,String,128361999,,,,,,,,,
PassPerItem,1000,String,127022086,,,,,,,,,
PassPerItem,1000,String,133994542,,,,,,,,,
PassPerItem,1000,String,130492737,,,,,,,,,
PassPerItem,1000,String,121954803,,,,,,,,,
PassPerItem,1000,String,131449996,,,,,,,,,
PassPerItem,1000,String,130856012,,,,,,,,,
PassPerItem,1000,String,136144719,,,,,,,,,
PassPerItem,1000,String,125038841,,,,,,,,,
PassPerItem,1000,String,124333748,,,,,,,,,
PassPerItem,1000,String,128546757,,,,,,,,,
PassPerItem,1000,String,123131006,,,,,,,,,
PassPerItem,1000,String,123876797,,,,,,,,,
PassPerItem,1000,String,123139647,,,,,,,,,
PassPerItem,1000,String,122224230,,,,,,,,,
PassPerItem,1000,String,122399594,,,,,,,,,
PassPerItem,1000,String,122382796,,,,,,,,,
PassPerItem,1000,String,124453574,,,,,,,,,
PassPerItem,1000,String,123780641,,,,,,,,,
PassPerItem,1000,String,123526567,,,,,,,,,
PassPerItem,1000,String,121609198,,,,,,,,,
PassPerItem,1000,String,122092953,,,,,,,,,
PassPerItem,1000,String,120274959,,,,,,,,,
PassPerItem,1000,String,122646419,,,,,,,,,
PassPerItem,1000,String,129680028,,,,,,,,,
PassPerItem,1000,String,127080302,,,,,,,,,
PassPerItem,1000,String,121586263,,,,,,,,,
PassPerItem,1000,String,118752937,,,,,,,,,
PassPerItem,1000,String,120734245,,,,,,,,,
PassPerItem,1000,String,119824611,,,,,,,,,
PassPerItem,1000,String,119062251,,,,,,,,,
PassPerItem,1000,String,120153231,,,,,,,,,
PassPerItem,1000,String,120443539,,,,,,,,,
PassPerItem,1000,String,124180406,,,,,,,,,
PassPerItem,1000,String,119778502,,,,,,,,,
PassPerItem,1000,String,121170431,,,,,,,,,
PassPerItem,1000,String,119779409,,,,,,,,,
PassPerItem,1000,String,120910493,,,,,,,,,
PassPerItem,1000,String,120728814,,,,,,,,,
PassPerItem,1000,String,120379364,,,,,,,,,
PassPerItem,1000,String,123019506,,,,,,,,,
PassPerItem,1000,String,137486330,,,,,,,,,
PassPerItem,1000,String,119163298,,,,,,,,,
PassPerItem,1000,String,120149215,,,,,,,,,
PassPerItem,1000,String,121072673,,,,,,,,,
PassPerItem,1000,String,120378223,,,,,,,,,
PassPerItem,1000,String,121758228,,,,,,,,,
PassPerItem,1000,String,118385615,,,,,,,,,
PassPerItem,1000,String,119293428,,,,,,,,,
PassPerItem,1000,String,120930801,,,,,,,,,
PassPerItem,1000,String,119413245,,,,,,,,,
PassPerItem,1000,String,121409841,,,,,,,,,
PassPerItem,1000,String,119013167,,,,,,,,,
PassPerItem,1000,String,118741248,,,,,,,,,
PassPerItem,1000,String,118611619,,,,,,,,,
PassPerItem,1000,String,119648155,,,,,,,,,
PassPerItem,1000,String,118838053,,,,,,,,,
PassPerItem,1000,String,118623942,,,,,,,,,
PassPerItem,1000,String,143828360,,,,,,,,,
PassPerItem,1000,String,118184458,,,,,,,,,
PassPerItem,1000,String,125634664,,,,,,,,,
PassPerItem,1000,String,118383840,,,,,,,,,
PassPerItem,1000,String,119533101,,,,,,,,,
PassPerItem,1000,String,118614104,,,,,,,,,
PassPerItem,1000,String,118944630,,,,,,,,,
PassPerItem,1000,String,119136735,,,,,,,,,
PassPerItem,1000,String,122231674,,,,,,,,,
PassPerItem,1000,String,122399637,,,,,,,,,
PassPerItem,1000,String,118451111,,,,,,,,,
PassPerItem,1000,String,121910055,,,,,,,,,
PassPerItem,1000,String,118546633,,,,,,,,,
PassPerItem,1000,String,119441720,,,,,,,,,
PassPerItem,1000,String,120968909,,,,,,,,,
PassPerItem,1000,String,122246847,,,,,,,,,
PassPerItem,1000,String,121222439,,,,,,,,,
PassPerItem,1000,String,130434304,,,,,,,,,
PassPerItem,1000,String,122104270,,,,,,,,,
PassPerItem,1000,String,121327503,,,,,,,,,
PassPerItem,1000,String,117837056,,,,,,,,,
PassPerItem,1000,String,121613275,,,,,,,,,
PassPerItem,1000,String,119105690,,,,,,,,,
PassPerItem,1000,String,123088944,,,,,,,,,
PassPerItem,1000,String,119378917,,,,,,,,,
PassPerItem,1000,String,122368635,,,,,,,,,
PassPerItem,1000,String,121450072,,,,,,,,,
PassPerItem,1000,String,123085478,,,,,,,,,
PassPerItem,1000,String,119290496,,,,,,,,,
PassPerItem,1000,String,119643729,,,,,,,,,
PassPerItem,1000,String,122424775,,,,,,,,,
PassPerItem,1000,String,121391294,,,,,,,,,
PassPerItem,1000,String,120384940,,,,,,,,,
PassPerItem,1000,String,119070865,,,,,,,,,
PassPerItem,1000,String,124933348,,,,,,,,,
PassPerItem,1000,String,122928531,,,,,,,,,
PassPerItem,1000,String,118866575,,,,,,,,,
PassPerItem,1000,String,118595410,,,,,,,,,
PassPerItem,1000,String,118885016,,,,,,,,,
PassPerItem,1000,String,118782560,,,,,,,,,
PassPerItem,1000,String,120278291,,,,,,,,,
UntilNoChange,1000,String,121432253,,,,,,,,,
UntilNoChange,1000,String,137877488,,,,,,,,,
UntilNoChange,1000,String,127190005,,,,,,,,,
UntilNoChange,1000,String,134043747,,,,,,,,,
UntilNoChange,1000,String,135735016,,,,,,,,,
UntilNoChange,1000,String,128386735,,,,,,,,,
UntilNoChange,1000,String,130503444,,,,,,,,,
UntilNoChange,1000,String,133715802,,,,,,,,,
UntilNoChange,1000,String,126179562,,,,,,,,,
UntilNoChange,1000,String,128915776,,,,,,,,,
UntilNoChange,1000,String,123703224,,,,,,,,,
UntilNoChange,1000,String,124427352,,,,,,,,,
UntilNoChange,1000,String,123123004,,,,,,,,,
UntilNoChange,1000,String,123304098,,,,,,,,,
UntilNoChange,1000,String,123569558,,,,,,,,,
UntilNoChange,1000,String,122019947,,,,,,,,,
UntilNoChange,1000,String,121888759,,,,,,,,,
UntilNoChange,1000,String,124274848,,,,,,,,,
UntilNoChange,1000,String,122949391,,,,,,,,,
UntilNoChange,1000,String,122704402,,,,,,,,,
UntilNoChange,1000,String,122716898,,,,,,,,,
UntilNoChange,1000,String,120815291,,,,,,,,,
UntilNoChange,1000,String,122149926,,,,,,,,,
UntilNoChange,1000,String,121011015,,,,,,,,,
UntilNoChange,1000,String,137606446,,,,,,,,,
UntilNoChange,1000,String,120200218,,,,,,,,,
UntilNoChange,1000,String,126061162,,,,,,,,,
UntilNoChange,1000,String,119031393,,,,,,,,,
UntilNoChange,1000,String,121044378,,,,,,,,,
UntilNoChange,1000,String,121945287,,,,,,,,,
UntilNoChange,1000,String,122453623,,,,,,,,,
UntilNoChange,1000,String,119267767,,,,,,,,,
UntilNoChange,1000,String,123569347,,,,,,,,,
UntilNoChange,1000,String,119391443,,,,,,,,,
UntilNoChange,1000,String,121226187,,,,,,,,,
UntilNoChange,1000,String,119773132,,,,,,,,,
UntilNoChange,1000,String,121695983,,,,,,,,,
UntilNoChange,1000,String,121173286,,,,,,,,,
UntilNoChange,1000,String,121079625,,,,,,,,,
UntilNoChange,1000,String,126000704,,,,,,,,,
UntilNoChange,1000,String,119317367,,,,,,,,,
UntilNoChange,1000,String,127248107,,,,,,,,,
UntilNoChange,1000,String,121342734,,,,,,,,,
UntilNoChange,1000,String,118080517,,,,,,,,,
UntilNoChange,1000,String,121413117,,,,,,,,,
UntilNoChange,1000,String,119601711,,,,,,,,,
UntilNoChange,1000,String,121094916,,,,,,,,,
UntilNoChange,1000,String,119789881,,,,,,,,,
UntilNoChange,1000,String,121667308,,,,,,,,,
UntilNoChange,1000,String,119453792,,,,,,,,,
UntilNoChange,1000,String,121420458,,,,,,,,,
UntilNoChange,1000,String,120170296,,,,,,,,,
UntilNoChange,1000,String,119637399,,,,,,,,,
UntilNoChange,1000,String,119453904,,,,,,,,,
UntilNoChange,1000,String,117897433,,,,,,,,,
UntilNoChange,1000,String,122507392,,,,,,,,,
UntilNoChange,1000,String,119662444,,,,,,,,,
UntilNoChange,1000,String,125829477,,,,,,,,,
UntilNoChange,1000,String,118464426,,,,,,,,,
UntilNoChange,1000,String,135671171,,,,,,,,,
UntilNoChange,1000,String,117809620,,,,,,,,,
UntilNoChange,1000,String,120048066,,,,,,,,,
UntilNoChange,1000,String,119883857,,,,,,,,,
UntilNoChange,1000,String,120238693,,,,,,,,,
UntilNoChange,1000,String,128396941,,,,,,,,,
UntilNoChange,1000,String,119699778,,,,,,,,,
UntilNoChange,1000,String,120629799,,,,,,,,,
UntilNoChange,1000,String,127781624,,,,,,,,,
UntilNoChange,1000,String,119589944,,,,,,,,,
UntilNoChange,1000,String,122051926,,,,,,,,,
UntilNoChange,1000,String,119256057,,,,,,,,,
UntilNoChange,1000,String,121403482,,,,,,,,,
UntilNoChange,1000,String,117847156,,,,,,,,,
UntilNoChange,1000,String,122666854,,,,,,,,,
UntilNoChange,1000,String,119616514,,,,,,,,,
UntilNoChange,1000,String,120211299,,,,,,,,,
UntilNoChange,1000,String,138010775,,,,,,,,,
UntilNoChange,1000,String,120109981,,,,,,,,,
UntilNoChange,1000,String,126733963,,,,,,,,,
UntilNoChange,1000,String,118217966,,,,,,,,,
UntilNoChange,1000,String,123250558,,,,,,,,,
UntilNoChange,1000,String,121050695,,,,,,,,,
UntilNoChange,1000,String,122563326,,,,,,,,,
UntilNoChange,1000,String,119949113,,,,,,,,,
UntilNoChange,1000,String,121726056,,,,,,,,,
UntilNoChange,1000,String,122458560,,,,,,,,,
UntilNoChange,1000,String,123749290,,,,,,,,,
UntilNoChange,1000,String,122596362,,,,,,,,,
UntilNoChange,1000,String,119990948,,,,,,,,,
UntilNoChange,1000,String,123260670,,,,,,,,,
UntilNoChange,1000,String,122132405,,,,,,,,,
UntilNoChange,1000,String,120936736,,,,,,,,,
UntilNoChange,1000,String,121487525,,,,,,,,,
UntilNoChange,1000,String,140236909,,,,,,,,,
UntilNoChange,1000,String,122176589,,,,,,,,,
UntilNoChange,1000,String,119331915,,,,,,,,,
UntilNoChange,1000,String,121644026,,,,,,,,,
UntilNoChange,1000,String,118403222,,,,,,,,,
UntilNoChange,1000,String,120755867,,,,,,,,,
UntilNoChange,1000,String,122092834,,,,,,,,,
WhileNeeded,1000,String,45889085,,,,,,,,,
WhileNeeded,1000,String,48802933,,,,,,,,,
WhileNeeded,1000,String,48396634,,,,,,,,,
WhileNeeded,1000,String,52362815,,,,,,,,,
WhileNeeded,1000,String,46945740,,,,,,,,,
WhileNeeded,1000,String,47347844,,,,,,,,,
WhileNeeded,1000,String,49729876,,,,,,,,,
WhileNeeded,1000,String,57093293,,,,,,,,,
WhileNeeded,1000,String,48852542,,,,,,,,,
WhileNeeded,1000,String,47558090,,,,,,,,,
WhileNeeded,1000,String,47656534,,,,,,,,,
WhileNeeded,1000,String,47576709,,,,,,,,,
WhileNeeded,1000,String,46825990,,,,,,,,,
WhileNeeded,1000,String,47479003,,,,,,,,,
WhileNeeded,1000,String,47750144,,,,,,,,,
WhileNeeded,1000,String,46988459,,,,,,,,,
WhileNeeded,1000,String,45693569,,,,,,,,,
WhileNeeded,1000,String,47700950,,,,,,,,,
WhileNeeded,1000,String,47149150,,,,,,,,,
WhileNeeded,1000,String,47405890,,,,,,,,,
WhileNeeded,1000,String,47134355,,,,,,,,,
WhileNeeded,1000,String,48026536,,,,,,,,,
WhileNeeded,1000,String,46921054,,,,,,,,,
WhileNeeded,1000,String,47143532,,,,,,,,,
WhileNeeded,1000,String,53363835,,,,,,,,,
WhileNeeded,1000,String,45898372,,,,,,,,,
WhileNeeded,1000,String,47284549,,,,,,,,,
WhileNeeded,1000,String,45416320,,,,,,,,,
WhileNeeded,1000,String,47509576,,,,,,,,,
WhileNeeded,1000,String,46417501,,,,,,,,,
WhileNeeded,1000,String,45789805,,,,,,,,,
WhileNeeded,1000,String,45717161,,,,,,,,,
WhileNeeded,1000,String,46381894,,,,,,,,,
WhileNeeded,1000,String,45989310,,,,,,,,,
WhileNeeded,1000,String,46434585,,,,,,,,,
WhileNeeded,1000,String,47853716,,,,,,,,,
WhileNeeded,1000,String,47600478,,,,,,,,,
WhileNeeded,1000,String,46263061,,,,,,,,,
WhileNeeded,1000,String,46248510,,,,,,,,,
WhileNeeded,1000,String,46176935,,,,,,,,,
WhileNeeded,1000,String,46430045,,,,,,,,,
WhileNeeded,1000,String,53627076,,,,,,,,,
WhileNeeded,1000,String,46915495,,,,,,,,,
WhileNeeded,1000,String,45630075,,,,,,,,,
WhileNeeded,1000,String,49694405,,,,,,,,,
WhileNeeded,1000,String,45742984,,,,,,,,,
WhileNeeded,1000,String,46106470,,,,,,,,,
WhileNeeded,1000,String,45760447,,,,,,,,,
WhileNeeded,1000,String,45336427,,,,,,,,,
WhileNeeded,1000,String,46092725,,,,,,,,,
WhileNeeded,1000,String,45647118,,,,,,,,,
WhileNeeded,1000,String,45870843,,,,,,,,,
WhileNeeded,1000,String,45709523,,,,,,,,,
WhileNeeded,1000,String,49389638,,,,,,,,,
WhileNeeded,1000,String,45782119,,,,,,,,,
WhileNeeded,1000,String,47142992,,,,,,,,,
WhileNeeded,1000,String,45716959,,,,,,,,,
WhileNeeded,1000,String,46110485,,,,,,,,,
WhileNeeded,1000,String,47080572,,,,,,,,,
WhileNeeded,1000,String,45292694,,,,,,,,,
WhileNeeded,1000,String,47921839,,,,,,,,,
WhileNeeded,1000,String,46053795,,,,,,,,,
WhileNeeded,1000,String,46346033,,,,,,,,,
WhileNeeded,1000,String,45853273,,,,,,,,,
WhileNeeded,1000,String,46148242,,,,,,,,,
WhileNeeded,1000,String,46350825,,,,,,,,,
WhileNeeded,1000,String,45461678,,,,,,,,,
WhileNeeded,1000,String,48252572,,,,,,,,,
WhileNeeded,1000,String,45519399,,,,,,,,,
WhileNeeded,1000,String,47631792,,,,,,,,,
WhileNeeded,1000,String,45869547,,,,,,,,,
WhileNeeded,1000,String,46521547,,,,,,,,,
WhileNeeded,1000,String,46494970,,,,,,,,,
WhileNeeded,1000,String,46731792,,,,,,,,,
WhileNeeded,1000,String,45718122,,,,,,,,,
WhileNeeded,1000,String,45536120,,,,,,,,,
WhileNeeded,1000,String,48444902,,,,,,,,,
WhileNeeded,1000,String,46037871,,,,,,,,,
WhileNeeded,1000,String,46232420,,,,,,,,,
WhileNeeded,1000,String,45409123,,,,,,,,,
WhileNeeded,1000,String,45784616,,,,,,,,,
WhileNeeded,1000,String,46934328,,,,,,,,,
WhileNeeded,1000,String,45862704,,,,,,,,,
WhileNeeded,1000,String,46024522,,,,,,,,,
WhileNeeded,1000,String,45864843,,,,,,,,,
WhileNeeded,1000,String,47057608,,,,,,,,,
WhileNeeded,1000,String,46251414,,,,,,,,,
WhileNeeded,1000,String,47304412,,,,,,,,,
WhileNeeded,1000,String,45528054,,,,,,,,,
WhileNeeded,1000,String,46836776,,,,,,,,,
WhileNeeded,1000,String,46783726,,,,,,,,,
WhileNeeded,1000,String,45808923,,,,,,,,,
WhileNeeded,1000,String,46344664,,,,,,,,,
WhileNeeded,1000,String,53330726,,,,,,,,,
WhileNeeded,1000,String,47072995,,,,,,,,,
WhileNeeded,1000,String,46430126,,,,,,,,,
WhileNeeded,1000,String,45909696,,,,,,,,,
WhileNeeded,1000,String,45360761,,,,,,,,,
WhileNeeded,1000,String,46573494,,,,,,,,,
WhileNeeded,1000,String,46230404,,,,,,,,,
PassPerItem,5000,String,27206347781,,,,,,,,,
PassPerItem,5000,String,26267894436,,,,,,,,,
PassPerItem,5000,String,26444812045,,,,,,,,,
PassPerItem,5000,String,26800011572,,,,,,,,,
PassPerItem,5000,String,26481731323,,,,,,,,,
PassPerItem,5000,String,27622007222,,,,,,,,,
PassPerItem,5000,String,26516917932,,,,,,,,,
PassPerItem,5000,String,27262807373,,,,,,,,,
PassPerItem,5000,String,26736686932,,,,,,,,,
PassPerItem,5000,String,27255091759,,,,,,,,,
PassPerItem,5000,String,28025702048,,,,,,,,,
PassPerItem,5000,String,26660770004,,,,,,,,,
PassPerItem,5000,String,26517877174,,,,,,,,,
PassPerItem,5000,String,27628767363,,,,,,,,,
PassPerItem,5000,String,26566241755,,,,,,,,,
PassPerItem,5000,String,26463261307,,,,,,,,,
PassPerItem,5000,String,26655158449,,,,,,,,,
PassPerItem,5000,String,27576742401,,,,,,,,,
PassPerItem,5000,String,26401248712,,,,,,,,,
PassPerItem,5000,String,25835961430,,,,,,,,,
PassPerItem,5000,String,26584284681,,,,,,,,,
PassPerItem,5000,String,26406105609,,,,,,,,,
PassPerItem,5000,String,27663057786,,,,,,,,,
PassPerItem,5000,String,26199984840,,,,,,,,,
PassPerItem,5000,String,26635592158,,,,,,,,,
PassPerItem,5000,String,26163525651,,,,,,,,,
PassPerItem,5000,String,26073847216,,,,,,,,,
PassPerItem,5000,String,26806501040,,,,,,,,,
PassPerItem,5000,String,27433432966,,,,,,,,,
PassPerItem,5000,String,26361412461,,,,,,,,,
PassPerItem,5000,String,26866423558,,,,,,,,,
PassPerItem,5000,String,26941473661,,,,,,,,,
PassPerItem,5000,String,26365817621,,,,,,,,,
PassPerItem,5000,String,26344677103,,,,,,,,,
PassPerItem,5000,String,26859393253,,,,,,,,,
PassPerItem,5000,String,26386847021,,,,,,,,,
PassPerItem,5000,String,26373635730,,,,,,,,,
PassPerItem,5000,String,27024802685,,,,,,,,,
PassPerItem,5000,String,26153149701,,,,,,,,,
PassPerItem,5000,String,26020514016,,,,,,,,,
PassPerItem,5000,String,26288358769,,,,,,,,,
PassPerItem,5000,String,26172603526,,,,,,,,,
PassPerItem,5000,String,26302643826,,,,,,,,,
PassPerItem,5000,String,26983534108,,,,,,,,,
PassPerItem,5000,String,26346187091,,,,,,,,,
PassPerItem,5000,String,26453981579,,,,,,,,,
PassPerItem,5000,String,26575214068,,,,,,,,,
PassPerItem,5000,String,29426932848,,,,,,,,,
PassPerItem,5000,String,26056166128,,,,,,,,,
PassPerItem,5000,String,26171146587,,,,,,,,,
PassPerItem,5000,String,26146303961,,,,,,,,,
PassPerItem,5000,String,26059031745,,,,,,,,,
PassPerItem,5000,String,27981094450,,,,,,,,,
PassPerItem,5000,String,26553462149,,,,,,,,,
PassPerItem,5000,String,25946561996,,,,,,,,,
PassPerItem,5000,String,26014560175,,,,,,,,,
PassPerItem,5000,String,26088018467,,,,,,,,,
PassPerItem,5000,String,27365119740,,,,,,,,,
PassPerItem,5000,String,26849371388,,,,,,,,,
PassPerItem,5000,String,26592828153,,,,,,,,,
PassPerItem,5000,String,26744855226,,,,,,,,,
PassPerItem,5000,String,26845460358,,,,,,,,,
PassPerItem,5000,String,27446124274,,,,,,,,,
PassPerItem,5000,String,27270146866,,,,,,,,,
PassPerItem,5000,String,26813895237,,,,,,,,,
PassPerItem,5000,String,26442880893,,,,,,,,,
PassPerItem,5000,String,26475325289,,,,,,,,,
PassPerItem,5000,String,26278926350,,,,,,,,,
PassPerItem,5000,String,26437881962,,,,,,,,,
PassPerItem,5000,String,27248345991,,,,,,,,,
PassPerItem,5000,String,26097594250,,,,,,,,,
PassPerItem,5000,String,25781857712,,,,,,,,,
PassPerItem,5000,String,28532822373,,,,,,,,,
PassPerItem,5000,String,28765330376,,,,,,,,,
PassPerItem,5000,String,27514521043,,,,,,,,,
PassPerItem,5000,String,28534731872,,,,,,,,,
PassPerItem,5000,String,27240056751,,,,,,,,,
PassPerItem,5000,String,27324192201,,,,,,,,,
PassPerItem,5000,String,27234525472,,,,,,,,,
PassPerItem,5000,String,27749142247,,,,,,,,,
PassPerItem,5000,String,28839491863,,,,,,,,,
PassPerItem,5000,String,27690331436,,,,,,,,,
PassPerItem,5000,String,28922573287,,,,,,,,,
PassPerItem,5000,String,27697628376,,,,,,,,,
PassPerItem,5000,String,27376264382,,,,,,,,,
PassPerItem,5000,String,28897391123,,,,,,,,,
PassPerItem,5000,String,27310870168,,,,,,,,,
PassPerItem,5000,String,27681570470,,,,,,,,,
PassPerItem,5000,String,28000993497,,,,,,,,,
PassPerItem,5000,String,26842311760,,,,,,,,,
PassPerItem,5000,String,27141525168,,,,,,,,,
PassPerItem,5000,String,27020939367,,,,,,,,,
PassPerItem,5000,String,26950050225,,,,,,,,,
PassPerItem,5000,String,27117216832,,,,,,,,,
PassPerItem,5000,String,28734889594,,,,,,,,,
PassPerItem,5000,String,28231713598,,,,,,,,,
PassPerItem,5000,String,27449715384,,,,,,,,,
PassPerItem,5000,String,27391699140,,,,,,,,,
PassPerItem,5000,String,27281349770,,,,,,,,,
PassPerItem,5000,String,27302687305,,,,,,,,,
UntilNoChange,5000,String,26626295713,,,,,,,,,
UntilNoChange,5000,String,26369534320,,,,,,,,,
UntilNoChange,5000,String,26436585279,,,,,,,,,
UntilNoChange,5000,String,26774167011,,,,,,,,,
UntilNoChange,5000,String,26547188915,,,,,,,,,
UntilNoChange,5000,String,27557792640,,,,,,,,,
UntilNoChange,5000,String,26539569904,,,,,,,,,
UntilNoChange,5000,String,27287293401,,,,,,,,,
UntilNoChange,5000,String,26787867906,,,,,,,,,
UntilNoChange,5000,String,27310470350,,,,,,,,,
UntilNoChange,5000,String,28073047921,,,,,,,,,
UntilNoChange,5000,String,26589191194,,,,,,,,,
UntilNoChange,5000,String,26520765355,,,,,,,,,
UntilNoChange,5000,String,27252327701,,,,,,,,,
UntilNoChange,5000,String,26571115300,,,,,,,,,
UntilNoChange,5000,String,26529684342,,,,,,,,,
UntilNoChange,5000,String,26663854922,,,,,,,,,
UntilNoChange,5000,String,27684456654,,,,,,,,,
UntilNoChange,5000,String,26484705986,,,,,,,,,
UntilNoChange,5000,String,25842208867,,,,,,,,,
UntilNoChange,5000,String,26557728428,,,,,,,,,
UntilNoChange,5000,String,26315787722,,,,,,,,,
UntilNoChange,5000,String,27568073696,,,,,,,,,
UntilNoChange,5000,String,26319597508,,,,,,,,,
UntilNoChange,5000,String,26675423571,,,,,,,,,
UntilNoChange,5000,String,26122235207,,,,,,,,,
UntilNoChange,5000,String,26060255836,,,,,,,,,
UntilNoChange,5000,String,26849292037,,,,,,,,,
UntilNoChange,5000,String,27410973812,,,,,,,,,
UntilNoChange,5000,String,26294681010,,,,,,,,,
UntilNoChange,5000,String,26870743919,,,,,,,,,
UntilNoChange,5000,String,26904709285,,,,,,,,,
UntilNoChange,5000,String,26543279693,,,,,,,,,
UntilNoChange,5000,String,26271322217,,,,,,,,,
UntilNoChange,5000,String,28268463134,,,,,,,,,
UntilNoChange,5000,String,26443456908,,,,,,,,,
UntilNoChange,5000,String,26368877648,,,,,,,,,
UntilNoChange,5000,String,27072862345,,,,,,,,,
UntilNoChange,5000,String,26169766645,,,,,,,,,
UntilNoChange,5000,String,26061200163,,,,,,,,,
UntilNoChange,5000,String,26378048749,,,,,,,,,
UntilNoChange,5000,String,26255578300,,,,,,,,,
UntilNoChange,5000,String,26785250420,,,,,,,,,
UntilNoChange,5000,String,26990225908,,,,,,,,,
UntilNoChange,5000,String,26369912413,,,,,,,,,
UntilNoChange,5000,String,26518694498,,,,,,,,,
UntilNoChange,5000,String,26647214916,,,,,,,,,
UntilNoChange,5000,String,27177762301,,,,,,,,,
UntilNoChange,5000,String,26002604685,,,,,,,,,
UntilNoChange,5000,String,26241931798,,,,,,,,,
UntilNoChange,5000,String,26212698516,,,,,,,,,
UntilNoChange,5000,String,26003376960,,,,,,,,,
UntilNoChange,5000,String,27891847988,,,,,,,,,
UntilNoChange,5000,String,26714326568,,,,,,,,,
UntilNoChange,5000,String,25950864187,,,,,,,,,
UntilNoChange,5000,String,26141419063,,,,,,,,,
UntilNoChange,5000,String,26252191615,,,,,,,,,
UntilNoChange,5000,String,27303198429,,,,,,,,,
UntilNoChange,5000,String,26868509348,,,,,,,,,
UntilNoChange,5000,String,26648540180,,,,,,,,,
UntilNoChange,5000,String,26784215673,,,,,,,,,
UntilNoChange,5000,String,26879754865,,,,,,,,,
UntilNoChange,5000,String,27432709224,,,,,,,,,
UntilNoChange,5000,String,27294641159,,,,,,,,,
UntilNoChange,5000,String,26785226258,,,,,,,,,
UntilNoChange,5000,String,26425610780,,,,,,,,,
UntilNoChange,5000,String,26463664291,,,,,,,,,
UntilNoChange,5000,String,26363891988,,,,,,,,,
UntilNoChange,5000,String,26148324137,,,,,,,,,
UntilNoChange,5000,String,27245468497,,,,,,,,,
UntilNoChange,5000,String,26048760101,,,,,,,,,
UntilNoChange,5000,String,25929654783,,,,,,,,,
UntilNoChange,5000,String,28197511428,,,,,,,,,
UntilNoChange,5000,String,28782618676,,,,,,,,,
UntilNoChange,5000,String,27478408383,,,,,,,,,
UntilNoChange,5000,String,28500318130,,,,,,,,,
UntilNoChange,5000,String,27452179948,,,,,,,,,
UntilNoChange,5000,String,27462351020,,,,,,,,,
UntilNoChange,5000,String,27344215770,,,,,,,,,
UntilNoChange,5000,String,27831352461,,,,,,,,,
UntilNoChange,5000,String,28834842265,,,,,,,,,
UntilNoChange,5000,String,27588355747,,,,,,,,,
UntilNoChange,5000,String,28881543460,,,,,,,,,
UntilNoChange,5000,String,27651266725,,,,,,,,,
UntilNoChange,5000,String,27326531625,,,,,,,,,
UntilNoChange,5000,String,29207443631,,,,,,,,,
UntilNoChange,5000,String,27460576216,,,,,,,,,
UntilNoChange,5000,String,27722609004,,,,,,,,,
UntilNoChange,5000,String,28411518073,,,,,,,,,
UntilNoChange,5000,String,26881287355,,,,,,,,,
UntilNoChange,5000,String,27105322938,,,,,,,,,
UntilNoChange,5000,String,27016061109,,,,,,,,,
UntilNoChange,5000,String,26917696998,,,,,,,,,
UntilNoChange,5000,String,27352692319,,,,,,,,,
UntilNoChange,5000,String,28791692325,,,,,,,,,
UntilNoChange,5000,String,28253644897,,,,,,,,,
UntilNoChange,5000,String,27464304526,,,,,,,,,
UntilNoChange,5000,String,27401055688,,,,,,,,,
UntilNoChange,5000,String,27224039802,,,,,,,,,
UntilNoChange,5000,String,27340223344,,,,,,,,,
WhileNeeded,5000,String,8643927450,,,,,,,,,
WhileNeeded,5000,String,8609871307,,,,,,,,,
WhileNeeded,5000,String,8635684663,,,,,,,,,
WhileNeeded,5000,String,8691799868,,,,,,,,,
WhileNeeded,5000,String,8577943282,,,,,,,,,
